,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
2317,823,0.002232311,0.070546947,0.049505267,-0.25,0.433012702,-0.866025404,7686.603712
2385,824,0.004066734,0.070139721,0.047171,-0.25,0.433012702,-0.866025404,6700.425571
2397,825,0.001379945,0.069248907,0.04715436,-0.25,0.433012702,-0.866025404,9310.243525
2410,832,-0.006167832,0.063249134,0.048925571,-0.25,0.433012702,-0.866025404,14284.04011
2446,833,-0.006163177,0.060995042,0.046494443,-0.25,0.433012702,-0.866025404,16445.69593
2422,834,-0.007599935,0.060764447,0.049598172,-0.25,0.433012702,-0.866025404,16739.5473
2434,840,-0.007481855,0.062888697,0.051274382,-0.25,0.433012702,-0.866025404,16287.43597
2462,841,-0.008849241,0.060655549,0.052268405,-0.25,0.433012702,-0.866025404,15423.35291
2483,850,-0.007403782,0.051624354,0.048615679,-0.433012702,0.75,-0.5,19420.57327
2474,851,-0.006584621,0.047882397,0.050181177,-0.433012702,0.25,-0.866025404,20475.19908
2504,852,-0.006322735,0.04921633,0.048239138,0,0,-1,22091.87747
2517,862,-0.008744148,0.058333114,0.050711721,-0.25,0.433012702,-0.866025404,15962.2604
2532,863,-0.007509181,0.058389254,0.048057619,-0.433012702,0.25,-0.866025404,15938.19365
2542,864,-0.000700381,0.068234146,0.047730755,-0.433012702,0.75,-0.5,8763.678846
2573,865,6.85E-05,0.069488995,0.049160428,-0.25,0.433012702,-0.866025404,9274.817953
2549,869,0.000296793,0.038365457,0.061333738,-0.25,-0.433012702,0.866025404,24014.34537
2559,870,-0.0017599,0.039247032,0.061264865,-0.433012702,-0.75,0.5,20242.30389
2610,871,-0.002503522,0.0683553,0.050169617,-0.25,0.433012702,-0.866025404,11268.99755
2584,872,-4.44E-05,0.070552535,0.051395062,-0.25,0.433012702,-0.866025404,9146.866701
2629,873,-0.001394403,0.049338717,0.021810103,-0.25,0.433012702,-0.866025404,18103.88415
2592,885,0.002575405,0.071980797,0.052204337,-0.25,0.433012702,-0.866025404,6918.009741
2595,886,0.005362886,0.07300999,0.053189769,-0.5,0.866025404,6.12E-17,6388.903283
2615,887,0.005310579,0.071479805,0.050018221,-0.5,0.866025404,6.12E-17,7166.671657
2676,889,-0.009896458,0.058242321,0.053514205,-0.433012702,0.25,-0.866025404,14960.67856
2661,890,-0.007565176,0.047559399,0.052874394,-0.25,0.433012702,-0.866025404,20355.89749
2685,891,-0.007798691,0.049810305,0.050706159,-0.75,0.433012702,-0.5,18994.83266
2639,896,0.002826073,0.073542826,0.054922104,-0.433012702,0.75,-0.5,5810.895316
2650,897,-0.000131491,0.072195746,0.054381929,-0.25,0.433012702,-0.866025404,7928.031127
2692,898,-0.005487129,0.074169494,0.066249587,-0.25,0.433012702,0.866025404,9623.888899
2704,899,-0.007782726,0.072900221,0.068328418,-0.433012702,0.75,0.5,9623.368884
2721,900,-0.005350491,0.07479699,0.068578757,-0.433012702,0.75,0.5,9183.401481
2715,903,0.00541494,0.074601807,0.055965479,-0.433012702,0.75,-0.5,4638.743356
2746,907,-0.009053668,0.050281145,0.053495094,-0.75,0.433012702,0.5,19639.32184
2771,908,-0.008822395,0.052370898,0.051254623,-0.25,0.433012702,-0.866025404,21002.53445
2731,913,0.00249607,0.07825008,0.075395122,-0.433012702,0.75,0.5,6564.465624
2739,914,0.000114631,0.077712215,0.077420734,-0.433012702,0.75,0.5,8560.318565
2785,917,-0.010005957,0.053049743,0.0541634,-0.75,0.433012702,0.5,16455.46273
2774,931,-0.004360192,0.072970532,0.060644403,-0.433012702,0.75,0.5,8157.42304
2831,932,-0.012169942,0.061314426,0.060573339,-0.25,0.433012702,-0.866025404,13846.29942
2802,936,0.005796415,0.037577815,0.060128581,-1.59E-16,-0.866025404,0.5,17546.32541
2812,937,0.003921125,0.038169872,0.058160331,-0.25,-0.433012702,0.866025404,22666.66433
2805,955,0.004042759,0.077527173,0.064622208,-0.433012702,0.75,0.5,6087.242143
2833,956,0.005958059,0.077005707,0.062294193,-0.433012702,0.75,0.5,5468.507554
2840,959,0.005433458,0.035675269,0.068101905,-9.18E-17,-0.5,0.866025404,12996.73862
2848,964,0.00204067,0.077855103,0.067367993,-0.433012702,0.75,0.5,7134.162067
2854,965,-0.000508267,0.076879904,0.066366211,-0.25,0.433012702,0.866025404,7770.232753
2876,967,-0.013923367,0.063458629,0.068725489,-0.5,6.12E-17,0.866025404,12525.60406
2864,970,-0.012470045,0.045223352,0.072238117,-0.75,0.433012702,0.5,17399.91013
2890,971,-0.013693262,0.048013769,0.071600363,-0.866025404,1.06E-16,0.5,12753.3627
2901,972,-0.012170392,0.0462467,0.069364846,-0.75,-0.433012702,0.5,13834.02169
2927,982,-0.016290976,0.055599842,0.076507457,-0.433012702,0.75,0.5,20899.35425
2916,983,-0.004003526,0.03712552,0.072295912,-1.84E-16,-1,6.12E-17,9530.746575
2919,984,-0.001917823,0.035546087,0.073992684,-1.59E-16,-0.866025404,0.5,9979.588177
2972,985,-0.015417837,0.050225977,0.075501882,-0.75,0.433012702,0.5,16227.6372
